"0";"Présent[s] ultime[s] d'Hivernel"
"1";"Rouage[pl:"Rouages"] mystique[pl:"mystiques"]"
"2";"Poignée[s] de rembourrage enchanté"
"3";"Goutte[s] de colle magique"
"4";"À combiner dans la forge mystique avec 250 rouages mystiques, des poignées de rembourrage enchanté et des gouttes de colle magique pour confectionner une mini-figurine de golem."
"5";"Structure[s] de figurine de golem"
"6";"Mini-poupée[pl:"poupées"] princesse[pl:"princesses"]"
"7";"Mini-figurine[pl:"figurines"] de Ventari"
"8";"Mini-figurine[pl:"figurines"] de soldat"
"9";"Mini-figurine[pl:"figurines"] de golem"
"10";"Mini-griffon[pl:"griffons"] en peluche"
"11";"Construire"
"12";"[M]Site[s] de fabrication de baliste"
"13";"Utiliser"
"14";"[F]Baliste[s]"
"15";"Félicitations pour votre victoire ! Vous avez bien mérité ce cadeau d'Hivernel !<br><br>– Direction des activités de l'Arche du Lion"
"16";"Direction des activités, Arche du Lion"
"17";"Vous avez gagné !"
"18";"Vous inflige également une montée de glucose."
"19";"Bol[s] de glace de bonbons"
"20";"Salutations, festivaliers !

Depuis que les préparatifs ont commencé pour accueillir notre grand-maître d'Hivernel, Tixx le fabricant de jouets, on a beaucoup spéculé sur l'objet de sa venue. Permettez-moi de dissiper les rumeurs.

Tixx, notre invité spécial, est un éminent fabricant de jouets dont les œuvres ont enchanté et bouleversé petits et grands aux quatre coins de la Tyrie. Cet Hivernel, Tixx relâchera dans chacune des grandes villes de Tyrie pour exposer ses inventions à bord de son célèbre engin volant.

Il passera une journée dans chaque cité avant le clou des festivités donné à l'Arche du Lion.

Son plan de vol est le suivant :
1ère escale : le Bosquet
2ème escale : le Promontoire divin
3ème escale : la Citadelle noire
4ème escale : Hoelbrak
5ème escale : Rata Sum
Dernière escale : l'Arche du Lion

A chacune des cinq premières escales qui précéderont son arrivée à l'Arche du Lion, Tixx dévoilera un incroyable nouveau jouet pour combler les habitants et visiteurs de chaque ville. Si vous ratez une escale, pas de panique. Une fois que Tixx arrivera à l'Arche du Lion, vous aurez accès à sa console d'assemblage de jouets. Conçue pour reproduire les créations du fabricant de jouets, cette console vous fera profiter des surprises de Tixx, au cas où vous les auriez ratées.

Pour remercier quiconque lui rendra service, Tixx distribuera des structures de mini-familier à chaque escale avant l'Arche du Lion, ainsi qu'un lot de pièces de rechange. Chaque mini-familier nécessite une structure et trois lots de pièces de rechange. Vous pouvez aussi vous procurer ces objets au comptoir commercial de la Compagnie marchande du Lion noir.

Son arrivée à l'Arche du Lion et la promesse d'un cadeau spécial ont suscité toutes les attentes.

Profitez des festivités ! Mais un conseil... gardez ces jouets à l'œil.

– Capitaine Tokk

<color=@green><b>Hivernel commence le 14 décembre. L'aéronef visite sa première escale le 15 décembre à 19h00 (heure française), puis se déplacera à chaque escale suivante à 19h00 (heure française) chaque jour.</b></c>"
"21";"Capitaine Tokk"
"22";"Aéronef d'Hivernel"
"23";"<c=@abilitytype>Chaîne.</c> Vous tailladez à nouveau votre ennemi."
"24";"Coup de marteau"
"25";"Vous martelez le sol et blessez les ennemis à proximité."
"26";"Fracas de marteau"
"27";"Produit consommable"
"28";"((233552))"
"29";"Permet de ramasser des myrtilles, des champignons de couche, des oignons, des pousses d'herbes, des pommes de terre et de la laitue."
"30";"Faux tenace de moissonneur en cuivre"
"31";"<c=@abilitytype>Protection.</c> Crée un cercle autour de vous, que les ennemis ne peuvent pas franchir. Tant que le cercle est actif, les ennemis pris au piège ne peuvent en sortir."
"32";"Cercle de protection"
"33";"Ranime un dauphin allié à proximité et le téléporte à votre emplacement."
"34";"Ramène un allié"
"35";"Fusil-harpon du Sans-soleil"
"36";"Aiguillon du Sans-soleil"
"37";"Lame du Sans-soleil"
"38";"Brasero du Sans-soleil"
"39";"Trident du Sans-soleil"
"40";"Piller la zone"
"41";"<c=@abilitytype>Élixir. Transformation.</c> L'Élixir S vous rapetisse, annule Etourdissement et vous permet d'éviter les attaques."
"42";"Élixir S"
"43";"Utiliser"
"44";"Catapulte"
"45";"[F]Baliste[s]"
"46";"[M]Chariot à flèches"
"47";"[M]Bélier[s] de feu"
"48";"Double-cliquez pour appliquer cette apparence à n'importe quel autre focus."
"49";"Apparence[s] de focus à cloche"
"50";"Focus à cloche"
"51";"Durée d'avantage +1%%<br>Résistance à l'agonie +5"
"52";"Infusion[s] abondante[s] polyvalente[s]"
"53";"[M]Commandant[s] d'escouade"
"54";"[M]Commandant Sapeblokus"
"55";"[M]Commandant Sapeblokus"
"56";"((233612))"
"57";"Vous ne pouvez être invité que dans un monde situé dans votre territoire d'origine."
"58";"Vous ne pouvez jouer en mode Compagnonnage que dans %num1% mondes différents à la fois. Vous pourrez jouer en mode Compagnonnage sur le nouveau monde de votre choix dans %str1%. Chaque monde sur lequel vous êtes invité devient pour vous un monde cible pendant la prochaine période de %num4% heures. <br><br>Vous pouvez actuellement être invité sur les mondes suivants : <br>%str2%"
"59";"Lac de Viathan"
"60";"Boule à neige enchantée"
"61";"Chaos des neiges"
"62";"À utiliser dans la forge mystique."
"63";"Tyrie"
"64";"Aéronef du fabricant de jouets"
"65";"Infinirarium de Tixx"
"66";"Concert de l'orchestre de sonneurs"
"67";"Fractale non classée"
"68";"Brumes"
"69";"Fractale des ruines aquatiques"
"70";"Fractale volcanique"
"71";"Hurlement"
"72";"Poids lourd"
"73";"Les tourelles des figurines de Ventari sont devenues incontrôlables !"
"74";"À peine fabriquées, voilà que les poupées princesses mettent tout sens dessus dessous."
"75";"C'est le jour des Charrs à bord de l'aéronef ! Ces figurines de soldats sont sacrément coriaces."
"76";"Tixx s'est arrangé pour que les griffons en peluche soient vraiment irrésistibles. Vraiment irascibles, plutôt !"
"77";"C'est le dernier jour de production, et les jouets se rebellent !"
"78";"Les figurines de golems sont enfin arrivées... et elles sèment le chaos près de la machine à cadeaux."
"79";"L'usine de jouets tourne à plein régime. Tixx vous est reconnaissant, et toute la Tyrie avec lui !"
"80";"Nid de griffons en peluche"
"81";"Permet de couper des pousses de tremble, de kertch et d'ekku."
"82";"Hache tenace de bûcheron en cuivre"
"83";"Permet d'extraire du minerai de cuivre."
"84";"Pioche tenace de mineur en cuivre"
"85";"Permet de ramasser des pivots, des épinards, des fraises, des pousses d'herbe et toute autre plante mangeable de qualité inférieure. Peut aussi ouvrir les palourdes."
"86";"Faux tenace de moissonneur en fer"
"87";"Permet de couper des pousses de gummo, de mimosa, de cerisier des neiges et toute autre pousse de qualité inférieure."
"88";"Hache tenace de bûcheron en fer"
"89";"Permet d'extraire du minerai de fer, d'argent et tout autre métal de qualité inférieure."
"90";"Pioche tenace de mineur en fer"
"91";"Permet de ramasser des courgettes, du chou frisé, des légumes-racines, champignons variés, de jeunes herbes, du raisin, du chou et toute autre plante mangeable de qualité inférieure."
"92";"Faux tenace de moissonneur en acier"
"93";"Permet de couper des pousses de tukawa, de sapin et toute autre pousse de qualité inférieure."
"94";"Hache tenace de bûcheron en acier"
"95";"Permet d'extraire du minerai d'or et tout autre métal de qualité inférieure."
"96";"Pioche tenace de mineur en acier"
"97";"Permet de ramasser des mûres, des pivots variés, des échalotes, des champignons portobello, des herbes matures, des potirons, du chou-fleur et toute autre plante mangeable de qualité inférieure. Permet aussi de moissonner du corail."
"98";"Faux tenace de moissonneur en acier sombre"
"99";"Permet de couper des pousses de banian, de pin, d'orme et toute autre pousse de qualité inférieure."
"100";"Hache tenace de bûcheron en acier sombre"
"101";"Permet d'extraire du minerai de platine et tout autre métal de qualité inférieure."
"102";"Pioche tenace de mineur en acier sombre"
"103";"Permet de ramasser des asperges, des piments de Cayenne, des poireaux, des légumes-racines d'hiver, des herbes verdoyantes, des framboises, de la courge musquée, des artichauts et toute autre plante mangeable de qualité inférieure."
"104";"Faux tenace de moissonneur en mithril"
"105";"Permet de couper des pousses de chêne rouge, de cyprès, de baoba et toute autre pousse de qualité inférieure."
"106";"Hache tenace de bûcheron en mithril"
"107";"Permet d'extraire du minerai de mithril et tout autre métal de qualité inférieure."
"108";"Pioche tenace de mineur en mithril"
"109";"Permet de ramasser tout type de plante."
"110";"Faux tenace de moissonneur en orichalque"
"111";"Permet de couper tout type de pousse."
"112";"Hache tenace de bûcheron en orichalque"
"113";"Permet d'extraire tout type de minerai."
"114";"Pioche tenace de mineur en orichalque"
"115";"Double-cliquez pour convertir en matériaux d'artisanat un objet de votre inventaire. 10%% de chance d'avoir des matériaux plus rares. 20%% de chance de recycler des améliorations."
"116";"[M]Nécessaire[s] de désassemblage 3BEK"
"117";"Fractales des Brumes"
"118";"[lbracket]Echange de cadeaux[rbracket]"
"119";"Voulez-vous vraiment effectuer cet achat ?"
"120";"Ramasser"
"121";"Cadeau"
"122";"Double-cliquez pour vous transformer en jouet d'Hivernel pendant quinze minutes. Tant que vous serez transformé[f:"transformée"], vous ne pourrez pas vous battre."
"123";"Tonique[s] de fabricant de jouets inépuisable[s]"
"124";"Augmentation des dégâts"
"125";"Tirs perforants"
"126";"Recharge de compétence"
"127";"Double-cliquez pour appliquer à un emplacement d'infusion inutilisé."
"128";"Récupérez un canon à peinture plasmique ici."
"129";"Vous poignardez l'ennemi et disparaissez dans l'obscurité, laissant l'adversaire vulnérable."
"130";"Portail de l'ombre"
"131";"Héraut du Sans-soleil"
"132";"Hivernel : le merveilleux atelier du fabricant de jouets Tixx"
"133";"Sculpture sur citrouille"
"134";"%str1%

<c=@Task>Vous avez obtenu : Récompense - Pièces : %str2%, Expérience : %num1%</c>"
"135";"[M]Marchand"
"136";"Vendre"
"137";"Passer au travers"
"138";"Améliorer"
"139";"Tonique[s] de figurine de Ventari inépuisable[s]"
"140";"Tonique[s] de griffon en peluche inépuisable[s]"
"141";"Tonique[s] de figurine de golem inépuisable[s]"
"142";"Tonique[s] de figurine de soldat inépuisable[s]"
"143";"Tonique[s] de poupée princesse inépuisable[s]"
"144";"((233868))"
"145";"Une clochette pour vache."
"146";"[F]Clarine[s] en cuivre"
"147";""Quelque part se trouve une vache qui s'apprête à s'approcher de quelqu'un en tapinois.""
"148";"[F]Clarine[s] en or"
"149";"[F]Clarine[s] d'argent"
"150";"Tailler en pièces le diorama de jouets de Tixx."
"151";"Terminer le jour 1 de l'aéronef."
"152";"Terminer le jour 2 de l'aéronef."
"153";"Terminer le jour 3 de l'aéronef."
"154";"Terminer le jour 4 de l'aéronef."
"155";"Terminer le jour 5 de l'aéronef."
"156";"Porteur arrêté"
"157";"Faire un bonhomme de neige"
"158";"[M]Chaudron d'huile incandescente"
"159";"Ouvrir"
"160";"[M]Coffre[s]"
"161";"Coffre splendide"
"162";"Pioche karka"
"163";"Unique"
"164";"Partir"
"165";"[M]Site[s] de fabrication de mortier"
"166";"[M]Coffre[s]"
"167";"Cercle de terre"
"168";"Utiliser"
"169";"[M]Mortier"
"170";"Contrôleur d'huile bouillante McM"
"171";"Nombre de grenades"
"172";"Un tir puissant qui étourdit l'ennemi."
"173";"Tir étourdissant"
"174";"Du feu !"
"175";"Tir de boule de neige"
"176";"Tourner votre catapulte vers la gauche."
"177";"Tour vers la gauche"
"178";"Tourner votre catapulte vers la droite."
"179";"Tour vers la droite"
"180";"Cadeau mystérieux"
"181";"Déballer"
"182";"Vous n'avez pas l'objet approprié pour améliorer cette structure défensive."
"183";"Ouvrir"
"184";"Bâton de Ventari"
"185";"Fusil de soldat"
"186";"Fouettage de tentacule"
"187";"Rengainée"
"188";"Dégainée"
"189";"Arme uniquement"
"190";"Double-cliquez pour jouer de la cloche à vos amis."
"191";"Cloche[s]"
"192";"Cloche[s] indestructible[s]"
"193";"Sale journée ; j'ai besoin de me changer les idées. Mon ennemi juré est de retour, et il va me pourrir la vie. Il appartient à l'Enqueste... bientôt, ce sont les coups qui pleuvront, en plus des insultes. Passez faire un tour à mon labo, voulez-vous ? - Zojja"
"194";"Monter d'une octave"
"195";"Baisser d'une octave"
"196";"Octave basse"
"197";"Octave intermédiaire"
"198";"Octave haute"
"199";"Éclats de glace"
"200";"Tesson de glace"
"201";"Explosion de givre"
"202";"Aujourd'hui, tout est permis ! A vous de choisir le jouet du jour !"
"203";"%str1% perd !"
"204";"Examiner"
"205";"Console d'assemblage de jouets"
"206";"Boucle d'oreille en cuivre et en flocon"
"207";"Boucle d'oreille en argent et en flocon"
"208";"Boucle d'oreille en or et en flocon"
"209";"Boucle d'oreille en platine et en flocon"
"210";"Boucle d'oreille en mithril et en flocon"
"211";"Boucle d'oreille en orichalque et en flocon"
