"0";"Empoignade de langue"
"1";"Instinct de survie"
"2";"Thèse[pl:"Thèses"] sur la Force calculée"
"3";"[null]"
"4";"Apprenez à voler avec tant d'efficacité que seules les capacités d'inclinaison consomment votre endurance."
"5";"Doublure[pl:"Doublures"] de jambières en orichalque huilées"
"6";"Sert[pl:"Servent"] à fabriquer des bottes en orichalque."
"7";"Utiliser votre sifflet pour localiser les éclaireurs nuhochs dans la jungle."
"8";"Vous chargez en esquivant les attaques et laissez un sillage de feu derrière vous."
"9";"Ingrédient[s]"
"10";"Sert[pl:"Servent"] à fabriquer des épaulières de cuir durci."
"11";"Réduit la vitesse de déplacement."
"12";"Recette[pl:"Recettes"] : noyau de marteau exalté"
"13";"Noyau[pl:"Noyaux"] de sceptre en bois ancien huilé"
"14";"Recette[pl:"Recettes"] : noyau d'arc court exalté"
"15";"Vous obtenez de l'Expertise en fonction de votre Précision."
"16";"Sert[pl:"Servent"] à fabriquer des arcs courts."
"17";"Pylône exalté (actif)"
"18";"Compétence de profession"
"19";"Vol en deltaplane furtif"
"20";"Morceau[pl:"Morceaux"] de nacre"
"21";"Récompenses actuelles"
"22";"Mini-vouivre<br>Désormais disponible !"
"23";"Sert[pl:"Servent"] à fabriquer des heaumes de cuir durci."
"24";"Fléau de Joko"
"25";"Thèse[pl:"Thèses"] sur la Malice acquise"
"26";"Nouvel au-delà pour Quaggan"
"27";"Compétence utilitaire"
"28";"Vous tirez trois roquettes incendiaires qui déclenchent des explosions à l'impact."
"29";"Grand[pl:"Grands"] manche[pl:"manches"] de marteau en bois ancien huilé"
"30";"Thèse[pl:"Thèses"] sur la Vitesse"
"31";"Au moins un membre de votre équipe est encore en combat."
"32";"Augmentation[pl:"Augmentations"] de production d'étherium (1 000 points d'influence)"
"33";"Posture du bouclier"
"34";"Thèse[pl:"Thèses"] sur l'Exactitude"
"35";"Tête[pl:"Têtes"] de masse en orichalque huilée"
"36";"Sert[pl:"Servent"] à fabriquer des bâtons."
"37";"Citrouilles sculptées"
"38";"Plume[pl:"Plumes"] en argent"
"39";"Pulpe[pl:"Pulpes"] de bois dur"
"40";"Frappe un ennemi devant vous."
"41";"[null]"
"42";"Hampe[pl:"Hampes"] de bâton en bois ancien huilé"
"43";"Sert[pl:"Servent"] à fabriquer des épées."
"44";"[M]Champignon[s] volatil[s]"
"45";"Habitué[f:"Habituée"] de l'Inquisition lunatique"
"46";"Ouvrir"
"47";"[M]Espadon aurique%str2%%str1%%str3%%str4%"
"48";"[null]"
"49";"Mur fongique"
"50";"Supprime la gelée"
"51";"Sert[pl:"Servent"] à fabriquer des bottes de cuir durci."
"52";"Émergence"
"53";"Récupérer le sceau du Prieuré."
"54";"Peau glissante"
"55";"Thèse[pl:"Thèses"] sur la Malice étudiée"
"56";"Thèse[pl:"Thèses"] sur la Malice magistrale"
"57";"Tige[pl:"Tiges"] de bottes de cuir durci huilées"
"58";"Doublure[pl:"Doublures"] d'espauliers en orichalque huilés"
"59";"Panneau[pl:"Panneaux"] de pantalon de cuir durci huilé"
"60";"Sert[pl:"Servent"] à fabriquer des sceptres."
"61";"La musique des chambres dorées"
"62";"Recette[pl:"Recettes"] : noyau de dague exaltée"
"63";"[null]"
"64";"[PF]Kohires auriques%str2%%str1%%str3%%str4%"
"65";"Noyau[pl:"Noyaux"] de fusil exalté"
"66";"Plume[pl:"Plumes"] en orichalque"
"67";"Vous entrez dans une frénésie sauvage."
"68";"Noyau[pl:"Noyaux"] de focus exalté"
"69";"Pulpe[pl:"Pulpes"] de bois tendre"
"70";"Rembourrage[pl:"Rembourrages"] de pantalon de cuir durci huilé"
"71";"Amulette en orichalque et en quartz chargé"
"72";"La[pl:"Les"] musique[pl:"musiques"] des hauteurs désolées"
"73";"Guerre contre Scarlet"
"74";"Thèse[pl:"Thèses"] sur la Malice"
"75";"Apprenez les secrets des poisons itzel et devenez capable de traverser les lianes mordrems empoisonnées et de résister aux nuages empoisonnés de Maguuma."
"76";"Sert[pl:"Servent"] à fabriquer des épaulières en orichalque."
"77";"Recette[pl:"Recettes"] : noyau de fusil exalté"
"78";"Jet de métal de rebut"
"79";"Panneau[pl:"Panneaux"] de manteau en tulle huilé"
"80";"Élite"
"81";"Tête[pl:"Têtes"] de torche en orichalque huilée"
"82";"La[pl:"Les"] musique[pl:"musiques"] céleste[pl:"célestes"]"
"83";"Canon[pl:"Canons"] de pistolet en orichalque huilé"
"84";"Recette[pl:"Recettes"] : noyau d'espadon exalté"
