"0";"Stuhl"
"1";"Ihr müsst den Skin für Obsidian-Kurzbogen freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"2";"Ektoplasmatischer Auswurf"
"3";"Skin[pl:"Skins"] für "Verrücktes Reich"-Pistole"
"4";"Endloser[pl:"Endlose"] Geheim-Katzen-Trank[pl:"Tränke"]"
"5";"Mond des Champions"
"6";"Zephyriten-Harmonisiererin Saffron"
"7";"Schwebender verrückter Spiegel"
"8";"Ihr müsst den Skin für Obsidian-Axt freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"9";"Stuhl"
"10";"Klangvolle Rahmentrommel"
"11";"Auch wenn der Volksmund es behauptet: Springer-Junge schlüpfen nicht aus Eiern.<br>Kombiniert in der Mystischen Schmiede ein Grünes Springer-Junges und zwei Rote Springer-Junge mit acht Nicht identifizierten Farben, um ein Schwarzes Springer-Junges zu erschaffen."
"12";"Irgendeine Institution könnte sich für dieses historische und arkane Artefakt interessieren."
"13";"Oberster Burggraf von Candy-Corn"
"14";"Verrückter König des Champions"
"15";"Ihr müsst den Skin für Obsidian-Gewehr freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"16";"Antike Jahai-Münze Nr. 29"
"17";"Geladener[pl:"Geladene"] Trank[pl:"Tränke"]"
"18";"Antike Jahai-Münze Nr. 32"
"19";"Antike Jahai-Münze Nr. 10"
"20";"Ihr müsst den Skin für Obsidian-Kriegshorn freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"21";"Unter Umständen nahrungsmittelähnlich (jährlich)"
"22";"Antike Jahai-Münze Nr. 39"
"23";"[M]Endloser[pl:"Endlose"] Halloween-Trank[pl:"Tränke"]"
"24";"Ventari-Anhänger-Lenkdrachen"
"25";"Endloser[pl:"Endlose"] Pilz-Trank[pl:"Tränke"]"
"26";"Schlüssel von Ahdashim"
"27";"Zerschmettert"
"28";"Antike Jahai-Münze Nr. 3"
"29";"Bedrohung entdeckt! Tequatl der Sonnenlose greift in 10 Minuten an."
"30";"Zeitreisender[f:"Zeitreisende"]"
"31";"Halloween-Rituale (jährlich)"
"32";"Endloser[pl:"Endlose"] Geheim-Möbel-Trank[pl:"Tränke"]"
"33";"Antike Jahai-Münze Nr. 8"
"34";"Antike Jahai-Münze Nr. 38"
"35";"Endloser[pl:"Endlose"] Chak-Drohnen-Trank[pl:"Tränke"]"
"36";"Endloser[pl:"Endlose"] Spielzeugsoldaten-Trank[pl:"Tränke"]"
"37";"Endloser[pl:"Endlose"] Vergrößerungs-Trank[pl:"Tränke"]"
"38";"Zweiter Puls Kühle"
"39";"Endloser[pl:"Endlose"] schwarzer[pl:"schwarze"] Quaggan-Trank[pl:"Tränke"]"
"40";"Wassermelonen-Sandhai-Lenkdrachen"
"41";"Drachenemblem-Ballon"
"42";"Möglicherweise von einem Zerschmetterer auf seinen Reisen aufgesammelt."
"43";"Schleifsteine"
"44";"Antike Jahai-Münze Nr. 25"
"45";"Doppelklicken, um ein Extra auszusuchen."
"46";"Verschlingende Dunkelheit"
"47";"Hört Euch eine noch verrücktere Geschichte aus uralten Zeiten an."
"48";"Kriegsmeisterin Stahlbrand nimmt Metallschrott für ihr Lager an."
"49";"Ich habe einen Riss geöffnet. Beeilung."
"50";""Verrücktes Reich"-Fokus"
"51";"Schallgrabwerkzeug"
"52";"Freut Euch über ein kostenloses Spielzeug. Nur für kurze Zeit erhältlich."
"53";"Prunkvoller Drachen-Thron"
"54";"Skin[pl:"Skins"] für Requiem-Panzer"
"55";"Schweberochen-Lenkdrachen"
"56";"Ihr gewährt %str1% "Barriere", um %str2% "%str3%" einzusetzen."
"57";"Antike Jahai-Münze Nr. 22"
"58";"Endloser[pl:"Endlose"] Gargoyle-Trank[pl:"Tränke"]"
"59";"Besiegte Diener Jokos"
"60";"Unterstützt Euren Forschungspartner."
"61";"Kralkatorrik kommt näher ..."
"62";"Zephyriten-Harmonisierer Morgengrauen"
"63";"Sonnen-Lenkdrachen"
"64";"Läufer-Rolle"
"65";"Klangvolle Harfe"
"66";"Extra freigeschaltet"
"67";"Benutzt Schneebälle, um Frosties gefrorenes Herz zu heilen!"
"68";"Skin[pl:"Skins"] für "Verrücktes Reich"-Langbogen"
"69";"Dieser Gegenstand kann unter Wasser nicht verwendet werden."
"70";"[N]%str1%%str2%Obsidian-Gewehr%str3%%str4%"
"71";"Ihr müsst entkommen ... Zieht Euch zurück ..."
"72";"Skin[pl:"Skins"] für Requiem-Gambeson"
"73";"Endloser[pl:"Endlose"] Mordrem-Drescher-Trank[pl:"Tränke"]"
"74";"[N]%str1%%str2%Obsidian-Kriegshorn%str3%%str4%"
"75";"Endloser[pl:"Endlose"] Tüpfelkäfer-Trank[pl:"Tränke"]"
"76";"Frosties bitterkalter Blick durchbohrt Euch."
"77";"Überbrückt die zeitlich bedingten kulturellen Unterschiede."
"78";"[F]%str1%%str2%Obsidian-Axt%str3%%str4%"
"79";"Portal-Schriftrolle: Sonnen-Zuflucht"
"80";"Doppelklicken, um über andere zu Gericht zu sitzen."
"81";"Skin[pl:"Skins"] für Zafirah-Gewehr"
"82";"Antike Jahai-Münze Nr. 37"
"83";"Endloser[pl:"Endlose"] Erhabenen-Bastionskämpfer-Trank[pl:"Tränke"]"
"84";"Skin[pl:"Skins"] für Requiem-Diadem"
"85";""Verrücktes Reich"-Schwert"
"86";"Skin[pl:"Skins"] für Requiem-Beinkleid"
"87";"Kralkatorrik spürt das Schwert ... Er kommt auf Euch zu."
"88";"Antike Jahai-Münze Nr. 6"
"89";""Trotziges Glas"-Erscheinungsbildpaket"
"90";"Zeit:"
"91";"Bedrohung entdeckt! Mega-Zerstörer greift in 10 Minuten an."
"92";"Dieser Gegenstand kann nicht verwendet werden, während man bereits verwandelt ist."
"93";"Sonne des Champions"
"94";"Unendlicher[pl:"Unendliche"] Trank[pl:"Tränke"] des Faultierrauplings"
"95";"Getragener Gegenstand"
"96";"<c=@abilitytype>Verringerte Wiederaufladung</c>"
"97";"Unterstützt Euren Forschungspartner."
"98";"Schließt den Erfolg "Halloween-Rituale (jährlich)" ab. Der Erfolg kann nur einmal im Jahr abgeschlossen werden."
"99";"Kehrt mithilfe eines Rissreisenden in unsere Zeit zurück."
"100";"Tiergefährte"
"101";"[M]%str1%%str2%Schlummernder Obsidian-Kurzbogen%str3%%str4%"
"102";"Spielzeuge"
"103";""Verrücktes Reich"-Axt"
"104";"Musikinstrument aktivieren"
"105";"Endloser[pl:"Endlose"] Pilz-Kaiser-Trank[pl:"Tränke"]"
"106";"Endloser[pl:"Endlose"] Prinzessinnenpuppen-Trank[pl:"Tränke"]"
"107";"Antike Jahai-Münze Nr. 33"
"108";""Halloween-Rituale (jährlich)" abgeschlossen"
"109";"Ihr müsst den Skin für Obsidian-Kurzbogen freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"110";"Karmische Vergeltung[pl:"Vergeltungen"]"
"111";"Meeresblendung"
"112";"Kalter[pl:"Kalte"] Trank[pl:"Tränke"]"
"113";"Schließt %num2% jährlichen[pl:"jährliche"] Halloween-Erfolg[pl:"Erfolge"] ab. Der Erfolg kann einmal im Jahr abgeschlossen werden."
"114";"Roter Choya-Lenkdrachen"
"115";"Schachtel Pralinen"
"116";"Endloser[pl:"Endlose"] Pilz-König-Trank[pl:"Tränke"]"
"117";"Gebrandmarkt"
"118";"Endloser[pl:"Endlose"] Spielzeug-Ventari-Trank[pl:"Tränke"]"
"119";"Ihr müsst den Skin für Obsidian-Kurzbogen freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"120";"Grüner Choya-Lenkdrachen"
"121";"Findet in ganz Tyria Kürbisse und schnitzt etwas aus ihnen. Der Erfolg kann einmal im Jahr abgeschlossen werden."
"122";"Antike Jahai-Münze Nr. 2"
"123";"Schließt das Renn-Event im Labyrinth des Verrückten Königs in weniger als zwei Minuten ab. Der Erfolg kann einmal im Jahr abgeschlossen werden."
"124";"[M]%str1%%str2%Obsidian-Kurzbogen%str3%%str4%"
"125";"Skin[pl:"Skins"] für Requiem-Schenkelstücke"
"126";"Endloser[pl:"Endlose"] Pilz-Königin-Trank[pl:"Tränke"]"
"127";"Es wurde ein aktiver Nebelriss entdeckt!"
"128";"Mini Springer-Junges-Belohnungstruhe"
"129";"Pakt-Luftschiff-Ballon"
"130";"Dieser Gebrandmarkte Kristall ist zu groß!"
"131";""Verrücktes Reich"-Schild"
"132";"Der Zahn"
"133";"Endloser[pl:"Endlose"] Geschenke-Dolyak-Trank[pl:"Tränke"]"
"134";"Gilden-Lenkdrachen"
"135";"Zephyriten-Harmonisiererin Yukisna"
"136";"Zephyriten-Harmonisierer Wanderer"
"137";"Verwendet Euer momentan ausgerüstetes Spielzeug."
"138";"Verwendet Euer momentan ausgerüstetes Musikinstrument."
"139";"Endloser[pl:"Endlose"] Mordrem-Teragreif-Trank[pl:"Tränke"]"
"140";"<c=@reminder>Diese Miniatur kann nur in der Mystischen Schmiede hergestellt werden.</c>"
"141";"Zeit"
"142";"Dient zur Herstellung von Runen."
"143";"Lebenskraft pro Gegner"
"144";"Endloser[pl:"Endlose"] Ley-Linien-Anomalie-Trank[pl:"Tränke"]"
"145";"Erinnerungskiste des Piloten"
"146";"Schweberochen!"
"147";"Skin[pl:"Skins"] für Requiem-Handschutz"
"148";"Adel verpflichtet (jährlich)"
"149";"Archäologe[f:"Archäologin"]"
"150";"Endloser[pl:"Endlose"] Staubmilben-Trank[pl:"Tränke"]"
"151";"Endloser[pl:"Endlose"] Spielzeugmacher-Trank[pl:"Tränke"]"
"152";"Die Voraussetzungen zur Benutzung dieses Gegenstands sind noch nicht erfüllt."
"153";"Melodische Bassgitarre"
"154";"Drachen-Gepolter-Arena"
"155";"Antike Jahai-Münze Nr. 18"
"156";"Ihr müsst den Skin für Obsidian-Gewehr freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"157";"Bedrohung entdeckt! Großer Dschungelwurm greift in 10 Minuten an."
"158";"Dies erlaubt Euch, diesen Stuhl herbeizurufen und darauf zu sitzen, wenn Ihr Euch nicht im Kampfmodus befindet. Außerdem schaltet es diesen Stuhl-Skin für alle Charaktere Eures Accounts frei."
"159";"Endloser[pl:"Endlose"] Dürre-Verschlinger-Trank[pl:"Tränke"]"
"160";"Antike Jahai-Münze Nr. 9"
"161";"Unterstützt Euren Forschungspartner."
"162";"Endloser[pl:"Endlose"] pinker[pl:"pinke"] Quaggan-Trank[pl:"Tränke"]"
"163";"Skin[pl:"Skins"] für "Verrücktes Reich"-Axt"
"164";"Verwendet das aktuell aktive Extra."
"165";"Die ebenso flaumigen wie feurigen Ur-Springer-Jungen sind eine Verlockung, wie man an den oftmals verbrannten Fingern ihrer Besitzer deutlich erkennt."
"166";"Endloser[pl:"Endlose"] Flammengespenst-Trank[pl:"Tränke"]"
"167";"Gebrandmarkt-Farbe[pl:"Farben"]"
"168";"Verwendet Euren momentan ausgerüsteten Stuhl."
"169";"Auch wenn der Volksmund es behauptet: Springer-Junge schlüpfen nicht aus Eiern.<br>Kombiniert in der Mystischen Schmiede ein Mini Braunes Springer-Junges und zwei Mini Rote Springer-Junge mit vier Nicht identifizierten Farben, um ein Mini Gelbes Springer-Junges zu erschaffen.<br>Kombiniert in der Mystischen Schmiede ein Mini Gelbes Springer-Junges, ein Mini Braunes Springer-Junges und ein Mini Rotes Springer-Junges mit vier Nicht identifizierten Farben, um ein Mini Grünes Springer-Junges zu erschaffen."
"170";"Terrestrisch"
"171";"Krone des Champions"
"172";"Endloser[pl:"Endlose"] Karka-Trank[pl:"Tränke"]"
"173";"Skin[pl:"Skins"] für Requiem-Antlitz"
"174";"Aquatisch"
"175";""Verrücktes Reich"-Stab"
"176";""Verrücktes Reich"-Streitkolben"
"177";"Extras-Auswahlkiste[pl:"Auswahlkisten"]"
"178";"Endloser[pl:"Endlose"] Käfer-Trank[pl:"Tränke"]"
"179";"Skin[pl:"Skins"] für Requiem-Stiefel"
"180";"Flüchtige Singularität"
"181";"Elektromagnetischer Aszendierer"
"182";"[M]%str1%%str2%Nebelgeschmiedeter Obsidian-Kurzbogen%str3%%str4%"
"183";"Rollkäfer-Zeitprüfung: Geistfeuer-Rennen"
"184";"Uralter Groll (jährlich)"
"185";""Verrücktes Reich"-Kurzbogen"
"186";"[N]Totem des Wolfs"
"187";""Verrücktes Reich"-Gewehr"
"188";"Skin[pl:"Skins"] für "Verrücktes Reich"-Stab"
"189";"Ein Riesenschneeball rollt hinter Euch her!"
"190";"Horn Marriners"
"191";"Verrückter[f:"Verrückte"] Rennteilnehmer[f:"Rennteilnehmerin"] (jährlich)"
"192";"Läufer"
"193";"Täglich"
"194";"Antike Jahai-Münze Nr. 23"
"195";"Rätsel-Erfolg"
"196";"Hoelbrak<br>(Hüttenebene)"
"197";"Endloser[pl:"Endlose"] Miniatur-Trank[pl:"Tränke"]"
"198";"[N]%str1%%str2%Nebelgeschmiedetes Obsidian-Gewehr%str3%%str4%"
"199";"Verwunschenes Grammofon"
"200";"Verzauberter[pl:"Verzauberte"] bunter[pl:"bunte"] Schneeball[pl:"Schneebälle"]"
"201";"[F]%str1%%str2%Schlummernde Obsidian-Axt%str3%%str4%"
"202";"Antike Jahai-Münze Nr. 7"
"203";"Pein pro Zustand"
"204";"Leichenstab"
"205";"Endloser[pl:"Endlose"] Choya-Piñata-Trank[pl:"Tränke"]"
"206";"[N]%str1%%str2%Schlummerndes nebelgeschmiedetes Obsidian-Gewehr%str3%%str4%"
"207";"Skin[pl:"Skins"] für "Verrücktes Reich"-Kriegshorn"
"208";"Doppelklicken, um dieses Erscheinungsbild auf andere Gewehre anzuwenden."
"209";"Hoelbrak<br>(Feuerstellenhalle)"
"210";"Endloser Gilden-Banner-Trank"
"211";"Kann bei Händlern in den Donnerkopf-Gipfeln eingetauscht oder für Flüchtige Magie verbraucht werden."
"212";"Gabe[pl:"Gaben"] der Runen"
"213";"Dieser Gegenstand wurde vorübergehend deaktiviert."
"214";"%num1%/%num2%"
"215";"Musik"
"216";"Uhrturm des Verrückten Königs (jährlich)"
"217";"Flöte"
"218";"Arkan-Farbe[pl:"Farben"]"
"219";"Meister des Labyrinths (jährlich)"
"220";"Unendlicher[pl:"Unendliche"] "Wachtritter Typ II"-Trank[pl:"Tränke"]"
"221";"Enthält 5 Schwarzlöwen-Tickets für Miniaturen und 5 Schwarzlöwen-Truhenschlüssel."
"222";"Skin[pl:"Skins"] für Requiem-Helm"
"223";"Händlerin Hyacinth handelt mit allen möglichen exotischen Waren."
"224";"Welt 1 Super-Ghettoblaster"
"225";"Nichts für die Aktivierung auf dem %str1%-Platz verfügbar. Bitte fügt einen Gegenstand hinzu."
"226";"Endloser[pl:"Endlose"] Itzel-Trank[pl:"Tränke"]"
"227";"Pumpe zur Öl-Rückgewinnung"
"228";"Antike Jahai-Münze Nr. 17"
"229";"Endloser[pl:"Endlose"] blauer[pl:"blaue"] Quaggan-Trank[pl:"Tränke"]"
"230";"Gebrandmarkte Masse[pl:"Massen"]"
"231";"Skin[pl:"Skins"] für Requiem-Handschuhe"
"232";"Wütender Stoß"
"233";"Stuhl des Letzten Richters"
"234";"Weltboss-Portalgerät"
"235";"Ihr müsst den Skin für Obsidian-Axt freigeschaltet haben, um diesen Gegenstand erwerben zu können."
"236";"Endloser[pl:"Endlose"] Jade-Konstrukt-Trank[pl:"Tränke"]"
"237";"Zum Öffnen doppelklicken. Enthält 1 Tropfen Flüssiges Karma und 10 Flüchtige Magie."
"238";"Talisman[pl:"Talismane"] der Wirkstärke"
"239";"Palawa Joko ist für immer fort und der Neuaufbau Elonas kann endlich beginnen. Doch als ein Führung-Gipfeltreffen in Jahai unerwartet unterbrochen wird, befindet Elona sich im Zentrum einer weiteren Krise."
"240";"Drachenemblem-Ballon"
"241";"Jährliche Rituale"
"242";"Zerschmettert-Farbe[pl:"Farben"]"
"243";""Verrücktes Reich"-Kriegshorn"
"244";"[M]%str1%%str2%Schlummernder nebelgeschmiedeter Obsidian-Kurzbogen%str3%%str4%"
"245";"Besiegt %num2% Diener Palawa Jokos. Der Erfolg kann einmal im Jahr abgeschlossen werden."
"246";"Springt. JETZT."
"247";"Skin[pl:"Skins"] für "Verrücktes Reich"-Kurzbogen"
"248";"Extra gesperrt"
"249";"Spielzeug aktivieren"
"250";"[N]%str1%%str2%Schlummerndes Obsidian-Gewehr%str3%%str4%"
"251";"Blauer Choya-Lenkdrachen"
"252";"%str1% hat die Arena betreten!"
"253";"Resonanzkristall"
"254";"Bedrohung entdeckt! Der Zerschmetterer greift in 10 Minuten an."
"255";"Endloser[pl:"Endlose"] Geschenkekisten-Trank[pl:"Tränke"]"
"256";"Sandhai-Lenkdrachen"
"257";"Zafirah-Gewehr"
"258";"Winter-Krone des Champions"
"259";"Antike Jahai-Münze Nr. 36"
"260";"Kristallscherben-Lenkdrachen"
"261";"Raptorenangriff"
"262";""Verrücktes Reich"-Großschwert"
"263";"Skin[pl:"Skins"] für Requiem-Epauletten"
"264";"Schwert Balthasars"
"265";"Unendlicher[pl:"Unendliche"] Golem-Schwarm-Trank[pl:"Tränke"]"
"266";"Bedrohung entdeckt! Feuer-Elementar greift in 10 Minuten an."
"267";"Zephyriten-Harmonisierer Kleeblatt"
"268";"Jahai-Klippen-Ermächtigung[pl:"Ermächtigungen"]"
"269";"Endloser ätherisierter Trank"
"270";"Endloser[pl:"Endlose"] geheimnisvoller[pl:"geheimnisvolle"] Quaggan-Trank[pl:"Tränke"]"
"271";"Stühle"
"272";"Kürbisschnitzen (jährlich)"
"273";"Findet Verteidigungen für die Wehrlosen."
"274";"Läufer"
"275";"Endloser[pl:"Endlose"] Geheim-Pflanzen-Trank[pl:"Tränke"]"
"276";"Verzauberter[pl:"Verzauberte"] lächelnder[pl:"lächelnde"] Schneeball[pl:"Schneebälle"]"
"277";"Brennende Schwerter des Champions"
"278";"Dieses Rüstungsteil sieht irgendwie vertraut aus."
"279";"Antike Jahai-Münze Nr. 40"
"280";"Aktiver Bonus"
"281";"Antike Jahai-Münze Nr. 24"
"282";"[lbracket]Rollkäfer-Zeitprüfung[rbracket]"
"283";"Sprecht mit einem Dschinn über einen anderen Dschinn."
"284";"%str1%"
"285";"Elementar-Entladung"
"286";"Dieser Gegenstand kann in der Luft nicht verwendet werden."
"287";"Antike Jahai-Münze Nr. 11"
"288";""Verrücktes Reich"-Pistole"
"289";"Lebenszeit"
"290";"Blitz-Lenkdrachen"
"291";"<c=@abilitytype>Legendärer Drache.</c> Verbraucht Aspekt der Elemente, um den Bereich um den Gegner in magischen Drachenatem zu hüllen."
"292";"Agent Kito sammelt Geheimnisse und Mysterien."
"293";"Erhaltet permanent 10 %% Bonuserfahrungspunkte, während Ihr in den Jahai-Klippen seid. Bis zu dreimal stapelbar."
"294";"Antike Jahai-Münze Nr. 21"
"295";"Tigris Opal"
"296";"[N]%str1%%str2%Schlummerndes Obsidian-Kriegshorn%str3%%str4%"
"297";"Antike Jahai-Münze Nr. 12"
"298";"Tiergefährte"
"299";"Endloser[pl:"Endlose"] grüner[pl:"grüne"] Quaggan-Trank[pl:"Tränke"]"
"300";"Hört Euch eine verrückte Geschichte aus uralten Zeiten an."
"301";"Arachniden-Gleitschirm"
"302";"Dieser Gegenstand kann hier nicht verwendet werden."
"303";"Rollkäfer-Zeitprüfung: Gendarran-Felder-Strecke"
"304";"Endloser[pl:"Endlose"] gebrandmarkter[pl:"gebrandmarkte"] Geheimtrank[pl:"Geheimtränke"]"
"305";"Champignons"
"306";"Brandsturm"
"307";"Tiergefährte"
