"0";"Haz doble clic para transformarte en una momia durante quince minutos. No podrás luchar mientras estés transformado."
"1";"Curación por condición"
"2";"Tónico[s] de momia"
"3";"Caheris"
"4";"+35 Potencia"
"5";"Haz doble clic para transformarte en un ruminante aleatorio durante quince minutos. No podrás luchar mientras estés transformado."
"6";"Tónico[s] de ruminante"
"7";"La luna loca"
"8";"Aracnofobia"
"9";"El Cruce"
"10";"Cañón de pulso"
"11";"Receta[s]: Crema de caramelo"
"12";"Receta[s]: Fantasma de fresa"
"13";"Receta[s]: Turrón de almendras y caramelo"
"14";"Receta[s]: Tartaleta de pera glaseada"
"15";"Receta[s]: Tartaleta de melocotón glaseada"
"16";"Hacha"
"17";"Botella[s] de ron"
"18";"Receta[s]: Galleta de calabaza picante"
"19";"Lechuga"
"20";"Receta[s]: Tónico de araña de plástico"
"21";"Receta[s]: Tónico de caramelo"
"22";"Receta[s]: Tónico de momia"
"23";"Receta[s]: Tónico de Halloween concentrado"
"24";"Espada de guerrero"
"25";"+9 %% Duración de Hemorragia"
"26";"Arma[s] de pelea de disfraces"
"27";"Arma[s] de pelea de disfraces"
"28";"Gorro[pl:"Gorros"] de oso suave[pl:"suaves"]"
"29";"Aplastar"
"30";"Inquisa"
"31";"Defiende el paso septentrional de la Inquisa."
"32";"Defiende el paso oriental de la Inquisa."
"33";"Bebe esta poción para volverte de color verde durante 5 minutos."
"34";"Poción[pl:"Pociones"] de color verde de hylek"
"35";"Defiende a los trabajadores serafines que están construyendo barricadas en el paso septentrional."
"36";"Defiende a los trabajadores serafines que están construyendo barricadas en el paso oriental."
"37";"Bebe esta poción para volverte de color amarillo durante 5 minutos."
"38";"Poción[pl:"Pociones"] de color amarillo de hylek"
"39";"Bebe esta poción para volverte de color azul durante 5 minutos."
"40";"Poción[pl:"Pociones"] de color azul de hylek"
"41";"Bébete esta poción para volverte de color naranja durante 5 minutos."
"42";"Poción[pl:"Pociones"] de color naranja de hylek"
"43";"Se utiliza en artesanía para fabricar objetos hylek."
"44";"Cuenta[pl:"Cuentas"] de sol"
"45";"Bébete esta poción para volverte de color rojo durante 5 minutos."
"46";"Alojamientos de los Tribunos de Ceniza"
"47";"Desde aquí puedes ir a cualquiera de los tipos de juego PvP disponibles, configurar tu personaje PvP y probar tus habilidades con muñecos de prueba."
"48";"Veta rica de plata"
"49";"Disparas una flecha que inmoviliza al objetivo enemigo."
"50";"Abrigo tachonado de serafín"
"51";"Encender"
"52";"Patada de piedra"
"53";"Poción[pl:"Pociones"] de masacre de la Corte de la Pesadilla débil[pl:"débiles"]"
"54";"Tónico para la pelea de disfraces"
"55";"Minifantasma[s] espeluznante[s]"
"56";"Derrota a los atacantes de la Inquisa."
"57";"Miniaraña[s] espeluznante[s]"
"58";"Duración de Nube envenenada"
"59";"Cataratas de Linarbórea"
"60";"Haz doble clic para recibir un minifantasma espeluznantes, un miniesqueleto espeluznante y una miniaraña espeluznante."
"61";"Minitrío espeluznante"
"62";"Miniesqueleto[s] espeluznante[s]"
"63";"Miniatura[s] de Motosierra el Esqueleto"
"64";"Daga cercenada"
"65";"Escudo de sonrisa espantosa"
"66";"Báculo guadaña"
"67";"Mandoble[s] sierra"
"68";"Rifle[s] de calabaza sonriente"
"69";"Haz doble clic para aplicar este aspecto a otro báculo."
"70";"Diseño[s] de báculo guadaña"
"71";"Haz doble clic para aplicar este aspecto a otra daga."
"72";"Diseño[s] de daga cercenada"
"73";"Haz doble clic para aplicar este aspecto a otro rifle."
