"0";"Cataratas de Linarbórea: Si los krait tuviesen piernas, es probable que ya hubiesen encontrado esta."
"1";"Enfermedad de reanimación"
"2";"Alijo[s] secreto[s] de Kito"
"3";"Aumento del 100 %% de hallazgo mágico, ganancia de rango WvW, experiencia al matar y oro al matar.
Aumento del 10 %% al progreso en las rutas de recompensas de PvP y WvW."
"4";"Pimpollo antiguo"
"5";"Avistamientos registrados en Estrecho de Gorjaescarcha, Costa Mareasangrienta y Monte Vorágine."
"6";"Disparo largo"
"7";"Tocón petrificado"
"8";"Habilidades de entrar en combate"
"9";"Eliminación de bendiciones"
"10";"Tajo machacador"
"11";"%str1% ha marcado a %str2% como objetivo de remate."
"12";"Cable azul"
"13";"Abismo de hematites"
"14";"Picar"
"15";"Re"
"16";"Haz doble clic para buscar formas de vida con altas concentraciones de energía de hematites."
"17";"Colocar"
"18";"Lino"
"19";"Debes luchar por una casa para llevar un estandarte."
"20";"Usas el elemento del agua para lanzarte hacia atrás y regenerarte. Dejas una zona de curación en tu ubicación."
"21";"La"
"22";"Islas de Janthir"
"23";"Recolectar"
"24";"Cañón"
"25";"Construcción de cañón"
"26";"Picar"
"27";"Un rastreador del Consorcio la llevó a las Colinas del Guiverno, en el Umbral Verdeante."
"28";"[M]Báculo de emisario%str3%%str4%%str2%%str1%"
"29";"Derrotas"
"30";"Búsqueda de junundu"
"31";"Vender"
"32";"Rata Sum: Extrema las precauciones para encontrar esta."
"33";"Haz de relámpago"
"34";"No llevas nada de pintura."
"35";"Abandonar modo bestia"
"36";"Estepas Crestafulgurante: La corriente se llevó esta triza en Capricho de Insanio."
"37";"Apoyo"
"38";"Has recuperado tu estandarte. En breve volverá a la tarima de tu equipo."
"39";"Amuleto de adivinador"
"40";"Vórtice de terracota"
"41";"Picotazo frenético"
"42";"Aniquilar"
"43";"<c=@flavor>Se dice que este báculo lo portaba Heleyne, una de los Enviados que conducían las almas a la Niebla.</c>"
"44";"Al equipar ajustes PVP por defecto, se reemplazarán los objetos que has elegido y se elegirán armas de tu inventario, si existen; de lo contrario, se crearán."
"45";"%str1% ha marcado a %str2% como objetivo de resurrección."
"46";"Arctodus[pl:"Arctodus"] perturbado[s] por la hematites"
"47";"Puntuación grande de orbe"
"48";"Activa el estabilizador"
"49";"Recolectar"
"50";"Descarga inestable"
"51";"Barrido de báculo"
"52";"Tormenta de relámpagos"
"53";"Posesiones de los Olvidados"
"54";"Te entierras bajo el suelo para resurgir con fuerza sísmica."
"55";"+%num1% por captura"
"56";"Disponible por tiempo limitado.

Cambia la apariencia de cualquier pistola. Esto también desbloqueará el diseño en el guardarropa de tu cuenta."
"57";"Diseño[s] de faz[pl:"faces"] de hematites"
