"0";"Completed %num1%/%num2%"
"1";"%num1%/%num2% Gold Donated"
"2";"Special Items"
"3";"Volatile Magic Exchange"
"4";"Cozy Wintersday Raptor"
"5";"You must have the Obsidian Shield skin unlocked to purchase this item."
"6";"Mini Yellow Jackal Pup[s]"
"7";"Skimmer!"
"8";"Cozy Wintersday Jackal"
"9";"Hostage Rescue Recording[s]"
"10";"Market"
"11";"Finishers"
"12";"Module ZN-290[s]"
"13";"Activates a Difluorite Crystal Cluster Node in your home instance."
"14";"This will change the appearance of your mount and unlock this mount skin for all characters on your account."
"15";"Wanted: Enbilulu"
"16";"You can now unlock new kinds of plants to grow in your garden by collecting plant seeds in the open world. You can view the full list of unlockable plants in the achievement panel, under the "Dedicated Gardener" collection."
"17";"Plant Portobello Mushroom Spores"
"18";"Deepstone Fractal"
"19";"Chaos Beam"
"20";"Arrow Pattern Snowflake Platform[s]"
"21";"Preview"
"22";"An Awakened Inquest cannon is powering up. Disable it quickly!"
"23";"Complete the Winter Wonderland jumping puzzle %num2% time[s] during Wintersday. Achievement can be completed once per year."
"24";"Forged Backpack"
"25";"You must have the Obsidian Torch skin unlocked to purchase this item."
"26";"Krytan Spiderwort Bloom[s]"
"27";"Double-click to apply to an unused infusion slot. Infuses armor with a Super aura."
"28";"This chat channel is not enabled while spectating a tournament match."
"29";"Superior Battle Maul"
"30";"Plant Dill Seeds"
"31";"Enchanted Colorful Snowball[s] (Brown)"
"32";"This package contains the Griffon Hatchling Glider and Griffon Hatchling Backpack."
"33";"Plant Beet Seeds"
"34";"Blue-Green Dye Unlock[s]"
"35";"Preview"
"36";"Glacial Axe"
"37";"Moto's Unstable Bauble Infusion[s]: Blue"
"38";"Complete the race event in Divinity's Reach during Wintersday in under 5 minutes without using a mount. Achievement can be completed once per year."
"39";"A local and beautifully scented flower with various uses. The Inquest expansion has made this plant a rare find, and Hafren is collecting them for their preservation."
"40";"Enchanted Colorful Snowball[s]"
"41";"%str1%%str2%Obsidian Torch%str3%%str4%"
"42";"Gather"
"43";"Purple-Gray Dye Unlock[s]"
"44";"Krytan Spiderwort Seed Pouch[pl:"Pouches"]"
"45";"Double-click to unlock this griffon mount skin for your account."
"46";"Plant Cayenne Pepper Seeds"
"47";"Plant Black Peppercorn Seeds"
"48";"—The Gingerbread path on the left is the most challenging."
"49";"Module MV-337[s]"
"50";"Exotic Obsidian Weapons"
"51";"%str1%%str2%Inquest Device%str3%%str4%"
"52";"Plant Sawgill Mushroom Spores"
"53";"Purchase for karma and snowflakes during Wintersday."
"54";"Dragon Emblem Clothing Outfit[s]"
"55";"Repair"
"56";"Plant Lemongrass Seeds"
"57";"You must have the Obsidian Torch skin unlocked to purchase this item."
"58";"Guaranteed Wardrobe Unlock[s]"
"59";"Spices, Peppers, Mushrooms, and Gourds"
"60";"Plant Lettuce Seeds"
"61";"Module GP-739[s]"
"62";"Mini Summit Wildhorn Springer[s]"
"63";"Mini Cozy Wintersday Jackal[s]"
"64";"Double-click to summon this mini to follow you around. Only one mini may be in use at a time.
<c=@flavor>You explained the ice block would thaw if she let go of the cursed coin. Look how well that worked.</c>"
"65";"Preview"
"66";"Mini Blue Jackal Pup[s]"
"67";"Glacial Short Bow"
"68";"Guaranteed Armor Unlock[s]"
"69";"Pier"
"70";"Plant Ascalonian Royal Iris Seeds"
"71";"Guaranteed Red-Brown Dye Unlock[s]"
"72";"%str1%%str2%Slumbering Obsidian Dagger%str3%%str4%"
"73";"Mini[pl:"Miniatures of"] Boticca"
"74";"Your bounty target has escaped!"
"75";"Plant Sugar Pumpkin Seeds"
"76";"Mini Gold Jackal Pup[s]"
"77";"Mists"
"78";"Your bounty target has been defeated!"
"79";"Plant Sesame Seeds"
"80";"Plant Blueberry Seeds"
"81";"Commemorate Commemoration!"
"82";"%str1%%str2%Inquest Apparatus%str3%%str4%"
"83";"Plant Yam Slips"
"84";"%str1%%str2%Slumbering Obsidian Torch%str3%%str4%"
"85";"Your bounty target has escaped!"
"86";"Plant Tarragon Seeds"
"87";"Module KL-411[s]"
"88";"Repair"
"89";"Survive Toypocalypse with at least one living gift dolyak. Achievement can be completed once per year."
"90";"This item will unlock one of the following wardrobe options. Previously unlocked wardrobe items are removed from the list."
"91";"Dashing Through the Snow"
"92";"Jackal Rune Greaves"
"93";"Enchanted Colorful Snowball[s] (Black)"
"94";"Guaranteed"
"95";"Cozy Wintersday Skimmer"
"96";"Green Snowball"
"97";"Ulla's Rival"
"98";"Your bounty target has escaped!"
"99";"You must have the Obsidian Dagger skin unlocked to purchase this item."
"100";"Double-click to summon this mini to follow you around. Only one mini may be in use at a time.
Combine in the Mystic Forge to get a larger mini snowball."
"101";"Plant Asparagus Seeds"
"102";"Guaranteed"
"103";"Swindler Recording[s]"
"104";"Consuming this will unlock one random weapon skin in your wardrobe that you do not already have.
<c=@flavor>"Skritt will collect just about everything at least once." —Priory Notes on Primitive Races, page 422</c>"
"105";"Ley-Line Surge"
"106";"Mini Large Angry Snowball[s]"
"107";"Plant Butternut Squash Seeds"
"108";"Yellow Snowball"
"109";"Holiday Musical (Annual)"
"110";"Double-click to unlock this skimmer mount skin for your account."
"111";"Enchanted Colorful Snowball[s] (Red)"
"112";"Plant Artichoke Seeds"
"113";"Double-click to summon this mini to follow you around. Only one mini may be in use at a time.
Combine in the Mystic Forge to get a larger mini snowball."
"114";"Glacial Staff"
"115";"Guaranteed"
"116";"%str1%%str2%Slumbering Mistforged Obsidian Longbow%str3%%str4%"
"117";"Snow Drifter (Annual)"
"118";"Plant Cactus Seeds"
"119";"Cozy Wintersday Raptor"
"120";"Pound"
"121";"%str1%%str2%Slumbering Mistforged Obsidian Torch%str3%%str4%"
"122";"Leaping Above the Snow (Annual)"
"123";"%str1%%str2%Mistforged Obsidian Shield%str3%%str4%"
"124";"Sandswept Empowerment[s]"
"125";"<c=@flavor>The rod vibrates when it encounters magical resonance.</c>"
"126";"Plant Mint Seeds"
"127";"Amnoon Refugee Recording[s]"
"128";"Shoot"
"129";"Your bounty target has escaped!"
"130";"Enchanted Colorful Snowball[s] (Green)"
"131";"Fractals of the Mists"
"132";"Blue Team Rally Point"
"133";"Double-click to unlock one random red or brown dye that you do not already have. Exclusive colors obtained through Gem Store dye kits are not included."
